,v,vw,o,c,h,l,t,n
0,3676099.0,57.0832,57.62,56.89,58.54,56.52,2020-07-28,28721
1,4554505.0,59.0804,57.6,59.69,59.76,57.14,2020-07-29,37816
2,6313240.0,55.8485,56.43,56.33,57.3689,54.4011,2020-07-30,55703
3,5179003.0,56.0001,55.54,56.23,56.46,55.07,2020-07-31,39883
4,5475917.0,54.3189,55.23,53.91,55.66,53.58,2020-08-03,50881
5,5753505.0,53.0462,53.69,53.02,53.93,51.93,2020-08-04,53318
6,5350498.0,52.2159,54.28,51.62,54.38,51.29,2020-08-05,49900
7,3967402.0,51.803,51.36,51.48,52.98,51.1,2020-08-06,43564
8,3341400.0,51.7513,51.22,52.66,52.865,50.73,2020-08-07,34737
9,5692011.0,53.3481,53.0,53.55,53.77,52.39,2020-08-10,30088
10,4801035.0,54.3359,55.03,53.65,55.73,53.45,2020-08-11,33943
11,3183113.0,54.6253,54.65,55.12,55.15,53.5,2020-08-12,30036
12,3451917.0,53.8471,54.32,53.19,54.94,53.1,2020-08-13,29074
13,3730132.0,53.8579,52.85,54.46,54.52,52.65,2020-08-14,31860
14,4364854.0,55.5638,54.36,55.6,56.18,54.1683,2020-08-17,36246
15,2613392.0,55.0387,55.25,54.74,55.78,54.62,2020-08-18,29171
16,3074228.0,54.4701,54.32,54.26,54.9799,53.66,2020-08-19,25757
17,3828498.0,52.7883,53.68,52.7,53.95,51.9802,2020-08-20,36345
18,3028105.0,52.4964,52.56,52.62,53.23,52.04,2020-08-21,26076
19,3247337.0,54.6181,53.07,54.99,55.18,52.78,2020-08-24,30486
20,3456418.0,54.3664,55.15,54.25,55.81,53.7,2020-08-25,34165
21,4125662.0,53.7559,54.15,53.7,54.66,53.26,2020-08-26,35762
22,3480580.0,52.9574,53.83,53.44,53.945,52.3327,2020-08-27,33877
23,3844957.0,54.5075,53.64,54.89,55.02,53.64,2020-08-28,35431
24,4536068.0,53.0169,55.11,52.59,55.25,52.53,2020-08-31,34485
25,3259426.0,52.535,52.28,52.47,53.403,51.59,2020-09-01,31528
26,4047589.0,52.7562,52.6,52.91,53.38,51.9,2020-09-02,37283
27,3661322.0,52.8022,52.99,52.33,54.48,51.66,2020-09-03,39459
28,3738676.0,51.4817,52.76,51.22,53.12,50.66,2020-09-04,41077
29,4572310.0,49.417,50.5,48.73,51.0,48.68,2020-09-08,46928
30,4546167.0,47.9528,49.18,47.75,49.47,47.34,2020-09-09,43744
31,4954274.0,46.4607,47.87,45.63,48.06,45.38,2020-09-10,48689
32,4020707.0,46.2919,45.59,46.39,46.78,45.1375,2020-09-11,39732
33,5973533.0,47.4703,46.66,47.51,48.08,46.54,2020-09-14,38700
34,3603368.0,47.0664,47.7,46.56,48.17,46.54,2020-09-15,32124
35,6247045.0,48.8936,47.06,49.1,50.04,46.57,2020-09-16,41561
36,6677921.0,48.6865,48.05,49.0,49.03,47.84,2020-09-17,50697
37,8629033.0,48.604,48.54,48.71,49.1,47.78,2020-09-18,46817
38,6227649.0,47.0451,47.18,47.36,47.9,46.3,2020-09-21,43742
39,4847108.0,47.4176,47.25,47.42,47.95,47.0,2020-09-22,34005
40,4677904.0,45.8773,47.44,44.51,47.45,44.47,2020-09-23,41963
41,3883941.0,44.3817,44.06,44.58,45.55,42.93,2020-09-24,37580
42,4757006.0,43.6479,43.92,43.92,44.19,43.02,2020-09-25,48649
43,3294637.0,45.0255,44.82,44.82,45.57,44.63,2020-09-28,28399
44,4406684.0,43.7564,44.91,43.41,44.99,43.105,2020-09-29,35701
45,4802334.0,43.5111,43.57,43.32,44.4,42.93,2020-09-30,40895
46,10734171.0,40.3671,41.62,40.28,42.0,39.72,2020-10-01,80151
47,7098967.0,40.1112,39.24,40.73,41.24,38.87,2020-10-02,65351
48,5159636.0,42.5892,41.45,43.07,43.12,41.25,2020-10-05,43334
49,4521140.0,43.2647,43.87,42.33,44.32,42.09,2020-10-06,41531
50,4285665.0,42.3015,42.5,42.35,42.86,41.86,2020-10-07,38589
51,3305028.0,43.5919,42.64,44.36,44.38,42.26,2020-10-08,28944
52,5661482.0,43.6961,44.76,43.64,44.885,43.15,2020-10-09,40137
53,3798457.0,42.8296,43.26,43.09,43.49,42.22,2020-10-12,32349
54,3943372.0,41.8285,42.66,41.43,42.89,41.4,2020-10-13,35493
55,3742090.0,41.9824,41.46,41.71,42.6236,41.45,2020-10-14,34737
56,5747019.0,40.7085,40.9,41.56,41.72,39.78,2020-10-15,50193
57,5659405.0,40.5531,41.57,40.22,41.645,40.16,2020-10-16,47186
58,5132541.0,39.727,40.42,39.29,40.46,39.15,2020-10-19,49171
59,4159794.0,40.6486,39.75,40.7,41.13,39.69,2020-10-20,37500
60,5636279.0,40.7433,40.27,40.54,41.54,39.75,2020-10-21,46935
61,6616801.0,40.4105,40.17,41.28,41.393,38.4201,2020-10-22,54573
62,6258989.0,42.0271,41.68,41.97,43.42,40.99,2020-10-23,51941
63,4969877.0,39.8853,41.22,39.54,41.3,39.21,2020-10-26,47290
64,4945806.0,38.5615,39.12,38.26,39.45,38.22,2020-10-27,46114
65,6422084.0,36.6257,37.1,36.19,37.67,35.99,2020-10-28,55557
66,5151807.0,37.071,35.79,37.53,37.73,35.44,2020-10-29,46088
67,6603474.0,38.048,37.21,38.61,38.65,36.91,2020-10-30,50875
68,4717286.0,39.8141,39.35,39.9,40.2999,38.45,2020-11-02,48233
69,4049922.0,39.6696,40.58,39.48,40.69,38.9627,2020-11-03,41448
70,4699046.0,39.0795,39.5,38.97,40.1066,37.88,2020-11-04,43344
71,4745204.0,39.6453,39.07,39.53,40.27,38.9,2020-11-05,45444
72,4417044.0,38.5742,39.45,38.17,39.9,37.975,2020-11-06,43572
73,19637591.0,48.9891,44.91,50.08,50.91,44.9,2020-11-09,144945
74,8977529.0,49.4982,51.0,49.96,51.06,48.0,2020-11-10,69746
75,6384139.0,49.7111,50.21,49.79,50.83,49.07,2020-11-11,50076
76,5840016.0,48.2197,48.73,47.28,49.99,46.96,2020-11-12,49890
77,5768863.0,50.4445,47.86,50.92,51.39,47.8,2020-11-13,49595
78,9284420.0,54.8237,56.0,55.67,56.0,52.46,2020-11-16,78499
79,6098214.0,53.2371,52.92,54.15,54.2891,51.98,2020-11-17,54887
80,5612602.0,52.8565,54.57,51.25,54.7,51.24,2020-11-18,53121
81,4865095.0,50.8594,49.85,51.21,51.45,49.4,2020-11-19,48654
82,3091538.0,50.9604,51.16,50.82,51.86,50.37,2020-11-20,31737
83,7433847.0,54.7347,51.8,56.09,56.17,51.6,2020-11-23,64667
84,8836001.0,58.7292,58.13,58.49,59.92,56.79,2020-11-24,75177
85,4360081.0,56.9095,57.42,56.43,57.79,56.36,2020-11-25,39496
86,1754959.0,56.5746,55.93,56.62,57.2,55.8,2020-11-27,17170
87,5528132.0,54.5067,55.7,53.77,56.39,53.71,2020-11-30,43065
88,4219266.0,54.8547,54.9,54.4,55.81,54.27,2020-12-01,42869
89,5344685.0,57.2365,53.69,58.07,58.16,53.55,2020-12-02,50164
90,4075978.0,58.2075,58.21,57.91,59.16,57.07,2020-12-03,43402
91,5288186.0,60.7508,59.17,61.27,61.67,59.06,2020-12-04,49912
92,4741172.0,59.811,60.66,59.46,60.87,59.0701,2020-12-07,45206
93,4597470.0,59.05,58.5,58.98,60.09,58.3512,2020-12-08,51716
94,4504589.0,59.2203,60.0,58.8,61.32,57.72,2020-12-09,48793
95,3947207.0,59.9397,58.22,59.87,61.47,58.21,2020-12-10,36084
96,3851134.0,59.0031,60.58,59.03,60.58,58.28,2020-12-11,35721
97,4053144.0,57.1336,59.92,56.39,60.05,56.24,2020-12-14,36301
98,3576251.0,57.3445,57.17,57.48,58.33,56.17,2020-12-15,34378
99,5063045.0,57.075,57.03,56.92,57.87,56.3,2020-12-16,38090
100,4773315.0,56.403,57.37,56.34,57.45,55.8,2020-12-17,43215
101,11263091.0,54.9978,56.01,54.77,56.32,54.34,2020-12-18,47597
102,5430316.0,53.9787,52.45,54.05,55.05,51.9,2020-12-21,44308
103,4651246.0,54.0216,53.64,53.7,54.74,53.55,2020-12-22,35597
104,3339274.0,55.4383,54.25,55.79,55.965,54.1,2020-12-23,33146
105,1385850.0,55.326,55.54,55.68,55.75,54.56,2020-12-24,14476
106,2482238.0,55.5092,56.23,55.09,56.925,54.883,2020-12-28,27156
107,2519060.0,55.3527,55.41,55.45,55.8799,54.528,2020-12-29,26930
108,2765612.0,56.5099,55.61,56.72,56.8494,55.3983,2020-12-30,24218
109,2508337.0,56.7197,56.58,56.57,57.14,55.96,2020-12-31,24156
110,3082055.0,55.7642,57.03,55.73,57.68,54.775,2021-01-04,32163
111,3981577.0,57.788,56.15,57.32,58.93,56.075,2021-01-05,38894
112,5654567.0,58.4625,58.66,58.6,59.45,57.245,2021-01-06,52821
113,3083427.0,59.4077,59.07,59.67,60.01,58.29,2021-01-07,32605
114,3958811.0,58.1918,60.19,57.71,60.19,57.29,2021-01-08,38223
115,2927156.0,58.2432,56.31,58.64,59.19,55.69,2021-01-11,28834
116,3684952.0,59.3609,59.22,59.51,59.8,58.5223,2021-01-12,34932
117,4479843.0,58.0337,59.35,57.7,59.42,57.435,2021-01-13,40514
118,4494539.0,59.9353,58.1,60.27,61.01,58.06,2021-01-14,44115
119,3874876.0,58.6342,59.57,58.3,59.64,57.2,2021-01-15,36224
120,3993827.0,60.336,59.0,60.54,60.95,58.73,2021-01-19,37535
121,3280248.0,60.4888,60.51,60.57,61.99,59.51,2021-01-20,32381
122,3133215.0,59.1567,59.76,58.86,60.49,58.51,2021-01-21,34727
123,3020494.0,58.9236,57.61,59.45,59.64,57.2,2021-01-22,32796
124,3155054.0,58.8692,58.74,59.41,59.68,57.86,2021-01-25,36694
125,3201438.0,58.9562,59.99,58.15,60.61,58.15,2021-01-26,30457
126,4821508.0,58.88,57.5,58.73,60.56,56.87,2021-01-27,53439
127,4416603.0,58.3762,59.55,58.33,60.54,57.15,2021-01-28,46831
128,5564868.0,57.3567,58.0,56.43,59.95,55.94,2021-01-29,55497
129,4215273.0,55.8518,56.94,56.24,57.5,54.84,2021-02-01,47416
130,3973377.0,58.0461,57.63,57.77,59.09,56.5,2021-02-02,41039
131,5296689.0,59.9856,58.0,60.1,61.12,58.0,2021-02-03,49862
132,3695289.0,61.0343,60.88,61.06,61.92,60.13,2021-02-04,37529
133,3189929.0,61.8531,62.02,61.72,62.5697,61.272,2021-02-05,31998
134,4262903.0,64.4046,62.42,64.79,65.54,62.34,2021-02-08,43041
135,3922088.0,64.6641,64.79,64.59,65.1984,63.39,2021-02-09,38905
136,3629071.0,64.6654,63.78,65.11,65.3957,63.39,2021-02-10,35616
137,2547530.0,64.0947,64.67,64.55,64.99,62.88,2021-02-11,28407
138,2631733.0,64.365,63.83,64.74,64.78,63.8,2021-02-12,30857
139,4734649.0,66.7203,66.0,66.96,67.73,65.735,2021-02-16,38896
140,3521590.0,67.596,67.3,68.12,68.58,66.3655,2021-02-17,39936
